Year,Month,County,Registration type,Engine type,Car registration count
2018,April,Galway,Used Imports,Hybrid,22
2018,May,Galway,Used Imports,Hybrid,25
2018,June,Galway,Used Imports,Hybrid,29
2018,July,Galway,Used Imports,Hybrid,31
2018,August,Galway,Used Imports,Hybrid,32
2018,September,Galway,Used Imports,Hybrid,22
2018,October,Galway,Used Imports,Hybrid,39
2018,November,Galway,Used Imports,Hybrid,33
2018,December,Galway,Used Imports,Hybrid,18
2018,January,Leitrim,New Irish Registrations,Non electric,161
2018,February,Leitrim,New Irish Registrations,Non electric,57
2018,March,Leitrim,New Irish Registrations,Non electric,67
2018,April,Leitrim,New Irish Registrations,Non electric,26
2018,May,Leitrim,New Irish Registrations,Non electric,17
2018,June,Leitrim,New Irish Registrations,Non electric,5
2018,July,Leitrim,New Irish Registrations,Non electric,95
2018,August,Leitrim,New Irish Registrations,Non electric,20
2018,September,Leitrim,New Irish Registrations,Non electric,14
2018,October,Leitrim,New Irish Registrations,Non electric,1
2018,November,Leitrim,New Irish Registrations,Non electric,2
2018,December,Leitrim,New Irish Registrations,Non electric,1
2018,January,Leitrim,Used Imports,Non electric,83
2018,February,Leitrim,Used Imports,Non electric,71
2018,March,Leitrim,Used Imports,Non electric,68
2018,April,Leitrim,Used Imports,Non electric,79
2018,May,Leitrim,Used Imports,Non electric,67
2018,June,Leitrim,Used Imports,Non electric,66
2018,July,Leitrim,Used Imports,Non electric,63
2018,August,Leitrim,Used Imports,Non electric,75
2018,September,Leitrim,Used Imports,Non electric,72
2018,October,Leitrim,Used Imports,Non electric,72
2018,November,Leitrim,Used Imports,Non electric,66
2018,December,Leitrim,Used Imports,Non electric,39
2018,July,Leitrim,New Irish Registrations,Electric,2
2018,August,Leitrim,Used Imports,Electric,2
2018,January,Leitrim,New Irish Registrations,Hybrid,6
2018,February,Leitrim,New Irish Registrations,Hybrid,1
2018,March,Leitrim,New Irish Registrations,Hybrid,3
2018,April,Leitrim,New Irish Registrations,Hybrid,2
2018,July,Leitrim,New Irish Registrations,Hybrid,4
2018,October,Leitrim,New Irish Registrations,Hybrid,1
2018,January,Leitrim,Used Imports,Hybrid,1
2018,April,Leitrim,Used Imports,Hybrid,1
2018,July,Leitrim,Used Imports,Hybrid,1
2018,August,Leitrim,Used Imports,Hybrid,2
2018,September,Leitrim,Used Imports,Hybrid,1
2018,October,Leitrim,Used Imports,Hybrid,2
2018,November,Leitrim,Used Imports,Hybrid,1
2018,January,Mayo,New Irish Registrations,Non electric,635
2018,February,Mayo,New Irish Registrations,Non electric,273
2018,March,Mayo,New Irish Registrations,Non electric,290
2018,April,Mayo,New Irish Registrations,Non electric,109
2018,May,Mayo,New Irish Registrations,Non electric,77
2018,June,Mayo,New Irish Registrations,Non electric,12
2018,July,Mayo,New Irish Registrations,Non electric,451
2018,August,Mayo,New Irish Registrations,Non electric,96
2018,September,Mayo,New Irish Registrations,Non electric,48
2018,October,Mayo,New Irish Registrations,Non electric,19
2018,November,Mayo,New Irish Registrations,Non electric,7
2018,December,Mayo,New Irish Registrations,Non electric,1
2018,January,Mayo,Used Imports,Non electric,231
2018,February,Mayo,Used Imports,Non electric,283
2018,March,Mayo,Used Imports,Non electric,273
2018,April,Mayo,Used Imports,Non electric,251
2018,May,Mayo,Used Imports,Non electric,308
2018,June,Mayo,Used Imports,Non electric,249
2018,July,Mayo,Used Imports,Non electric,227
2018,August,Mayo,Used Imports,Non electric,238
2018,September,Mayo,Used Imports,Non electric,260
2018,October,Mayo,Used Imports,Non electric,240
2018,November,Mayo,Used Imports,Non electric,235
2018,December,Mayo,Used Imports,Non electric,182
2018,February,Mayo,New Irish Registrations,Electric,1
2018,March,Mayo,New Irish Registrations,Electric,1
2018,April,Mayo,New Irish Registrations,Electric,4
2018,May,Mayo,New Irish Registrations,Electric,1
2018,July,Mayo,New Irish Registrations,Electric,7
2018,August,Mayo,New Irish Registrations,Electric,2
2018,January,Mayo,Used Imports,Electric,2
2018,August,Mayo,Used Imports,Electric,1
2018,September,Mayo,Used Imports,Electric,2
2018,January,Mayo,New Irish Registrations,Hybrid,46
2018,February,Mayo,New Irish Registrations,Hybrid,16
2018,March,Mayo,New Irish Registrations,Hybrid,29
2018,April,Mayo,New Irish Registrations,Hybrid,8
2018,May,Mayo,New Irish Registrations,Hybrid,4
2018,July,Mayo,New Irish Registrations,Hybrid,27
2018,August,Mayo,New Irish Registrations,Hybrid,3
2018,September,Mayo,New Irish Registrations,Hybrid,1
2018,November,Mayo,New Irish Registrations,Hybrid,1
2018,January,Mayo,New Imports,Hybrid,46
2018,February,Mayo,New Imports,Hybrid,16
2018,March,Mayo,New Imports,Hybrid,29
2018,April,Mayo,New Imports,Hybrid,8
2018,May,Mayo,New Imports,Hybrid,4
2018,January,Mayo,Used Imports,Hybrid,6
2018,February,Mayo,Used Imports,Hybrid,1
2018,March,Mayo,Used Imports,Hybrid,4
2018,April,Mayo,Used Imports,Hybrid,8
2018,May,Mayo,Used Imports,Hybrid,9
2018,June,Mayo,Used Imports,Hybrid,5
2018,July,Mayo,Used Imports,Hybrid,4
2018,August,Mayo,Used Imports,Hybrid,4
2018,September,Mayo,Used Imports,Hybrid,5
2018,October,Mayo,Used Imports,Hybrid,8
2018,November,Mayo,Used Imports,Hybrid,6
2018,January,Roscommon,New Irish Registrations,Non electric,368
2018,February,Roscommon,New Irish Registrations,Non electric,125
2018,March,Roscommon,New Irish Registrations,Non electric,123
2018,April,Roscommon,New Irish Registrations,Non electric,46
2018,May,Roscommon,New Irish Registrations,Non electric,34
2018,June,Roscommon,New Irish Registrations,Non electric,6
2018,July,Roscommon,New Irish Registrations,Non electric,219
2018,August,Roscommon,New Irish Registrations,Non electric,31
2018,September,Roscommon,New Irish Registrations,Non electric,12
2018,October,Roscommon,New Irish Registrations,Non electric,9
2018,December,Roscommon,New Irish Registrations,Non electric,1
2018,July,Roscommon,New Imports,Non electric,2
2018,January,Roscommon,Used Imports,Non electric,147
2018,February,Roscommon,Used Imports,Non electric,158
2018,March,Roscommon,Used Imports,Non electric,106
2018,April,Roscommon,Used Imports,Non electric,138
2018,May,Roscommon,Used Imports,Non electric,133
2018,June,Roscommon,Used Imports,Non electric,109
2018,July,Roscommon,Used Imports,Non electric,132
2018,August,Roscommon,Used Imports,Non electric,140
2018,September,Roscommon,Used Imports,Non electric,106
2018,October,Roscommon,Used Imports,Non electric,106
2018,November,Roscommon,Used Imports,Non electric,130
2018,December,Roscommon,Used Imports,Non electric,81
2018,February,Roscommon,New Irish Registrations,Electric,1
2018,March,Roscommon,New Irish Registrations,Electric,2
2018,May,Roscommon,New Irish Registrations,Electric,1
2018,July,Roscommon,New Irish Registrations,Electric,2
2018,August,Roscommon,New Irish Registrations,Electric,1
2018,September,Roscommon,New Irish Registrations,Electric,1
2018,March,Roscommon,Used Imports,Electric,1
2018,May,Roscommon,Used Imports,Electric,1
2018,August,Roscommon,Used Imports,Electric,1
2018,February,Roscommon,New Irish Registrations,Hybrid,9
2018,March,Roscommon,New Irish Registrations,Hybrid,12
2018,April,Roscommon,New Irish Registrations,Hybrid,3
2018,May,Roscommon,New Irish Registrations,Hybrid,2
2018,July,Roscommon,New Irish Registrations,Hybrid,19
2018,August,Roscommon,New Irish Registrations,Hybrid,3
2018,October,Roscommon,New Irish Registrations,Hybrid,1
2018,November,Roscommon,New Irish Registrations,Hybrid,1
2018,January,Roscommon,Used Imports,Hybrid,4
2018,February,Roscommon,Used Imports,Hybrid,1
2018,March,Roscommon,Used Imports,Hybrid,1
2018,April,Roscommon,Used Imports,Hybrid,2
2018,May,Roscommon,Used Imports,Hybrid,1
2018,June,Roscommon,Used Imports,Hybrid,1
2018,July,Roscommon,Used Imports,Hybrid,2
2018,August,Roscommon,Used Imports,Hybrid,2
2018,September,Roscommon,Used Imports,Hybrid,2
2018,October,Roscommon,Used Imports,Hybrid,1
2018,November,Roscommon,Used Imports,Hybrid,3
2018,December,Roscommon,Used Imports,Hybrid,2
2018,January,Sligo,New Irish Registrations,Non electric,348
2018,February,Sligo,New Irish Registrations,Non electric,148
2018,March,Sligo,New Irish Registrations,Non electric,136
2018,April,Sligo,New Irish Registrations,Non electric,58
2018,May,Sligo,New Irish Registrations,Non electric,38
2018,June,Sligo,New Irish Registrations,Non electric,6
2018,July,Sligo,New Irish Registrations,Non electric,197
2018,August,Sligo,New Irish Registrations,Non electric,39
2018,September,Sligo,New Irish Registrations,Non electric,25
2018,October,Sligo,New Irish Registrations,Non electric,8
2018,November,Sligo,New Irish Registrations,Non electric,5
2018,January,Sligo,Used Imports,Non electric,127
2018,February,Sligo,Used Imports,Non electric,104
2018,March,Sligo,Used Imports,Non electric,131
2018,April,Sligo,Used Imports,Non electric,126
2018,May,Sligo,Used Imports,Non electric,101
2018,June,Sligo,Used Imports,Non electric,100
2018,July,Sligo,Used Imports,Non electric,98
2018,August,Sligo,Used Imports,Non electric,102
2018,September,Sligo,Used Imports,Non electric,102
2018,October,Sligo,Used Imports,Non electric,113
2018,November,Sligo,Used Imports,Non electric,125
2018,December,Sligo,Used Imports,Non electric,83
2018,January,Sligo,New Irish Registrations,Electric,1
2018,May,Sligo,New Irish Registrations,Electric,1
2018,July,Sligo,New Irish Registrations,Electric,1
2018,August,Sligo,New Irish Registrations,Electric,2
2018,September,Sligo,New Irish Registrations,Electric,1
2018,November,Sligo,New Irish Registrations,Electric,1
2018,March,Sligo,Used Imports,Electric,1
2018,August,Sligo,Used Imports,Electric,1
2018,September,Sligo,Used Imports,Electric,1
2018,October,Sligo,Used Imports,Electric,1
2018,November,Sligo,Used Imports,Electric,1
2018,December,Sligo,Used Imports,Electric,1
2018,January,Sligo,New Irish Registrations,Hybrid,20
2018,February,Sligo,New Irish Registrations,Hybrid,10
2018,March,Sligo,New Irish Registrations,Hybrid,6
2018,April,Sligo,New Irish Registrations,Hybrid,10
2018,May,Sligo,New Irish Registrations,Hybrid,1
2018,June,Sligo,New Irish Registrations,Hybrid,4
2018,July,Sligo,New Irish Registrations,Hybrid,14
2018,August,Sligo,New Irish Registrations,Hybrid,3
2018,October,Sligo,New Irish Registrations,Hybrid,1
2018,November,Sligo,New Irish Registrations,Hybrid,2
2018,January,Sligo,Used Imports,Hybrid,4
2018,February,Sligo,Used Imports,Hybrid,2
2018,March,Sligo,Used Imports,Hybrid,1
2018,April,Sligo,Used Imports,Hybrid,1
2018,May,Sligo,Used Imports,Hybrid,3
2018,June,Sligo,Used Imports,Hybrid,1
2018,July,Sligo,Used Imports,Hybrid,3
2018,August,Sligo,Used Imports,Hybrid,6
2018,September,Sligo,Used Imports,Hybrid,4
2018,October,Sligo,Used Imports,Hybrid,6
2018,November,Sligo,Used Imports,Hybrid,1
2018,December,Sligo,Used Imports,Hybrid,5
2018,January,Carlow,New Irish Registrations,Non electric,476
2018,February,Carlow,New Irish Registrations,Non electric,171
2018,March,Carlow,New Irish Registrations,Non electric,255
2018,April,Carlow,New Irish Registrations,Non electric,76
2018,May,Carlow,New Irish Registrations,Non electric,60
2018,June,Carlow,New Irish Registrations,Non electric,8
2018,July,Carlow,New Irish Registrations,Non electric,307
2018,August,Carlow,New Irish Registrations,Non electric,63
2018,September,Carlow,New Irish Registrations,Non electric,29
2018,October,Carlow,New Irish Registrations,Non electric,12
2018,November,Carlow,New Irish Registrations,Non electric,3
2018,December,Carlow,New Irish Registrations,Non electric,1
2018,January,Carlow,Used Imports,Non electric,90
2018,February,Carlow,Used Imports,Non electric,85
2018,March,Carlow,Used Imports,Non electric,63
2018,April,Carlow,Used Imports,Non electric,75
2018,May,Carlow,Used Imports,Non electric,80
2018,June,Carlow,Used Imports,Non electric,77
2018,July,Carlow,Used Imports,Non electric,97
2018,August,Carlow,Used Imports,Non electric,77
2018,September,Carlow,Used Imports,Non electric,81
2018,October,Carlow,Used Imports,Non electric,71
2018,November,Carlow,Used Imports,Non electric,77
2018,December,Carlow,Used Imports,Non electric,43
2018,January,Carlow,New Irish Registrations,Electric,1
2018,April,Carlow,New Irish Registrations,Electric,1
2018,May,Carlow,New Irish Registrations,Electric,3
2018,July,Carlow,New Irish Registrations,Electric,5
2018,August,Carlow,New Irish Registrations,Electric,1
2018,September,Carlow,New Irish Registrations,Electric,4
2018,October,Carlow,New Irish Registrations,Electric,1
2018,May,Carlow,Used Imports,Electric,1
2018,June,Carlow,Used Imports,Electric,1
2018,October,Carlow,Used Imports,Electric,1
2018,January,Carlow,New Irish Registrations,Hybrid,22
2018,February,Carlow,New Irish Registrations,Hybrid,7
2018,March,Carlow,New Irish Registrations,Hybrid,14
2018,April,Carlow,New Irish Registrations,Hybrid,4
2018,May,Carlow,New Irish Registrations,Hybrid,2
2018,June,Carlow,New Irish Registrations,Hybrid,1
2018,July,Carlow,New Irish Registrations,Hybrid,18
2018,August,Carlow,New Irish Registrations,Hybrid,1
2018,September,Carlow,New Irish Registrations,Hybrid,1
2018,October,Carlow,New Irish Registrations,Hybrid,1
2018,January,Carlow,Used Imports,Hybrid,3
2018,April,Carlow,Used Imports,Hybrid,4
2018,May,Carlow,Used Imports,Hybrid,1
2018,June,Carlow,Used Imports,Hybrid,3
2018,July,Carlow,Used Imports,Hybrid,5
2018,August,Carlow,Used Imports,Hybrid,5
2018,September,Carlow,Used Imports,Hybrid,2
2018,October,Carlow,Used Imports,Hybrid,1
2018,December,Carlow,Used Imports,Hybrid,1
2018,January,Dublin,New Irish Registrations,Non electric,3
2018,March,Dublin,New Irish Registrations,Non electric,"7,609"
2018,April,Dublin,New Irish Registrations,Non electric,"3,448"
2018,May,Dublin,New Irish Registrations,Non electric,"2,875"
2018,June,Dublin,New Irish Registrations,Non electric,647
2018,July,Dublin,New Irish Registrations,Non electric,"10,750"
2018,August,Dublin,New Irish Registrations,Non electric,"2,293"
2018,September,Dublin,New Irish Registrations,Non electric,"1,348"
2018,October,Dublin,New Irish Registrations,Non electric,765
2018,November,Dublin,New Irish Registrations,Non electric,335
2018,December,Dublin,New Irish Registrations,Non electric,79
2018,January,Dublin,New Imports,Non electric,6
2018,February,Dublin,New Imports,Non electric,5
2018,March,Dublin,New Imports,Non electric,5
2018,April,Dublin,New Imports,Non electric,4
2018,May,Dublin,New Imports,Non electric,3
2018,June,Dublin,New Imports,Non electric,5
2018,July,Dublin,New Imports,Non electric,1
2018,August,Dublin,New Imports,Non electric,6
2018,September,Dublin,New Imports,Non electric,1
2018,October,Dublin,New Imports,Non electric,1
2018,November,Dublin,New Imports,Non electric,1
2018,January,Dublin,Used Imports,Non electric,"2,318"
2018,February,Dublin,Used Imports,Non electric,"2,349"
2018,March,Dublin,Used Imports,Non electric,"2,041"
2018,April,Dublin,Used Imports,Non electric,"2,161"
2018,May,Dublin,Used Imports,Non electric,"2,327"
2018,June,Dublin,Used Imports,Non electric,"2,170"
2018,July,Dublin,Used Imports,Non electric,"2,072"
2018,August,Dublin,Used Imports,Non electric,"2,235"
2018,September,Dublin,Used Imports,Non electric,"2,179"
2018,October,Dublin,Used Imports,Non electric,"2,366"
2018,November,Dublin,Used Imports,Non electric,"2,311"
2018,December,Dublin,Used Imports,Non electric,"1,464"
2018,January,Dublin,New Irish Registrations,Electric,57
2018,February,Dublin,New Irish Registrations,Electric,36
2018,March,Dublin,New Irish Registrations,Electric,50
2018,April,Dublin,New Irish Registrations,Electric,70
2018,May,Dublin,New Irish Registrations,Electric,43
2018,June,Dublin,New Irish Registrations,Electric,12
2018,July,Dublin,New Irish Registrations,Electric,153
2018,August,Dublin,New Irish Registrations,Electric,81
2018,September,Dublin,New Irish Registrations,Electric,40
2018,October,Dublin,New Irish Registrations,Electric,13
2018,November,Dublin,New Irish Registrations,Electric,6
2018,December,Dublin,New Irish Registrations,Electric,6
2018,January,Dublin,Used Imports,Electric,23
2018,February,Dublin,Used Imports,Electric,25
2018,March,Dublin,Used Imports,Electric,23
2018,April,Dublin,Used Imports,Electric,15
2018,May,Dublin,Used Imports,Electric,31
2018,June,Dublin,Used Imports,Electric,21
2018,July,Dublin,Used Imports,Electric,22
2018,August,Dublin,Used Imports,Electric,35
2018,September,Dublin,Used Imports,Electric,29
2018,October,Dublin,Used Imports,Electric,33
2018,November,Dublin,Used Imports,Electric,27
2018,December,Dublin,Used Imports,Electric,15
2018,January,Dublin,New Irish Registrations,Hybrid,896
2018,February,Dublin,New Irish Registrations,Hybrid,304
2018,March,Dublin,New Irish Registrations,Hybrid,431
2018,April,Dublin,New Irish Registrations,Hybrid,184
2018,May,Dublin,New Irish Registrations,Hybrid,293
2018,June,Dublin,New Irish Registrations,Hybrid,48
2018,July,Dublin,New Irish Registrations,Hybrid,779
2018,August,Dublin,New Irish Registrations,Hybrid,158
2018,September,Dublin,New Irish Registrations,Hybrid,88
2018,October,Dublin,New Irish Registrations,Hybrid,47
2018,November,Dublin,New Irish Registrations,Hybrid,29
2018,December,Dublin,New Irish Registrations,Hybrid,3
2018,August,Dublin,New Imports,Hybrid,1
2018,October,Dublin,New Imports,Hybrid,2
2018,January,Dublin,Used Imports,Hybrid,273
2018,February,Dublin,Used Imports,Hybrid,245
2018,March,Dublin,Used Imports,Hybrid,195
2018,April,Dublin,Used Imports,Hybrid,274
2018,May,Dublin,Used Imports,Hybrid,305
2018,June,Dublin,Used Imports,Hybrid,315
2018,July,Dublin,Used Imports,Hybrid,347
2018,August,Dublin,Used Imports,Hybrid,362
2018,September,Dublin,Used Imports,Hybrid,400
2018,October,Dublin,Used Imports,Hybrid,488
2018,November,Dublin,Used Imports,Hybrid,462
2018,December,Dublin,Used Imports,Hybrid,261
2018,January,Kildare,New Irish Registrations,Non electric,"1,594"
2018,February,Kildare,New Irish Registrations,Non electric,667
2018,March,Kildare,New Irish Registrations,Non electric,671
2018,April,Kildare,New Irish Registrations,Non electric,282
2018,May,Kildare,New Irish Registrations,Non electric,220
2018,June,Kildare,New Irish Registrations,Non electric,36
2018,July,Kildare,New Irish Registrations,Non electric,"1,018"
2018,August,Kildare,New Irish Registrations,Non electric,233
2018,September,Kildare,New Irish Registrations,Non electric,114
2018,October,Kildare,New Irish Registrations,Non electric,64
2018,November,Kildare,New Irish Registrations,Non electric,15
2018,February,Kildare,New Imports,Non electric,1
2018,March,Kildare,New Imports,Non electric,1
2018,July,Kildare,New Imports,Non electric,1
2018,August,Kildare,New Imports,Non electric,1
2018,September,Kildare,New Imports,Non electric,1
2018,January,Kildare,Used Imports,Non electric,374
2018,February,Kildare,Used Imports,Non electric,359
2018,March,Kildare,Used Imports,Non electric,331
2018,April,Kildare,Used Imports,Non electric,340
2018,May,Kildare,Used Imports,Non electric,339
2018,June,Kildare,Used Imports,Non electric,294
2018,July,Kildare,Used Imports,Non electric,328
2018,August,Kildare,Used Imports,Non electric,341
2018,September,Kildare,Used Imports,Non electric,334
2018,October,Kildare,Used Imports,Non electric,365
2018,November,Kildare,Used Imports,Non electric,366
2018,December,Kildare,Used Imports,Non electric,236
2018,January,Kildare,New Irish Registrations,Electric,2
2018,February,Kildare,New Irish Registrations,Electric,7
2018,March,Kildare,New Irish Registrations,Electric,8
2018,April,Kildare,New Irish Registrations,Electric,5
2018,May,Kildare,New Irish Registrations,Electric,1
2018,July,Kildare,New Irish Registrations,Electric,16
2018,August,Kildare,New Irish Registrations,Electric,14
2018,September,Kildare,New Irish Registrations,Electric,8
2018,October,Kildare,New Irish Registrations,Electric,2
2018,January,Kildare,Used Imports,Electric,6
2018,February,Kildare,Used Imports,Electric,4
2018,March,Kildare,Used Imports,Electric,9
2018,April,Kildare,Used Imports,Electric,4
2018,May,Kildare,Used Imports,Electric,8
2018,June,Kildare,Used Imports,Electric,6
2018,July,Kildare,Used Imports,Electric,7
2018,August,Kildare,Used Imports,Electric,4
2018,September,Kildare,Used Imports,Electric,5
2018,October,Kildare,Used Imports,Electric,7
2018,November,Kildare,Used Imports,Electric,7
2018,December,Kildare,Used Imports,Electric,4
2018,January,Kildare,New Irish Registrations,Hybrid,107
2018,February,Kildare,New Irish Registrations,Hybrid,31
2018,March,Kildare,New Irish Registrations,Hybrid,33
2018,April,Kildare,New Irish Registrations,Hybrid,20
2018,May,Kildare,New Irish Registrations,Hybrid,11
2018,June,Kildare,New Irish Registrations,Hybrid,5
2018,July,Kildare,New Irish Registrations,Hybrid,95
2018,August,Kildare,New Irish Registrations,Hybrid,12
2018,September,Kildare,New Irish Registrations,Hybrid,4
2018,October,Kildare,New Irish Registrations,Hybrid,3
2018,November,Kildare,New Irish Registrations,Hybrid,5
2018,January,Kildare,Used Imports,Hybrid,41
2018,February,Kildare,Used Imports,Hybrid,45
2018,March,Kildare,Used Imports,Hybrid,25
2018,April,Kildare,Used Imports,Hybrid,50
2018,May,Kildare,Used Imports,Hybrid,63
2018,June,Kildare,Used Imports,Hybrid,43
2018,July,Kildare,Used Imports,Hybrid,43
2018,August,Kildare,Used Imports,Hybrid,34
2018,September,Kildare,Used Imports,Hybrid,27
2018,October,Kildare,Used Imports,Hybrid,23
2018,November,Kildare,Used Imports,Hybrid,23
2018,December,Kildare,Used Imports,Hybrid,23
2018,January,Kilkenny,New Irish Registrations,Non electric,820
2018,February,Kilkenny,New Irish Registrations,Non electric,284
2018,March,Kilkenny,New Irish Registrations,Non electric,276
2018,April,Kilkenny,New Irish Registrations,Non electric,126
2018,May,Kilkenny,New Irish Registrations,Non electric,69
2018,June,Kilkenny,New Irish Registrations,Non electric,10
2018,July,Kilkenny,New Irish Registrations,Non electric,455
2018,August,Kilkenny,New Irish Registrations,Non electric,93
2018,September,Kilkenny,New Irish Registrations,Non electric,63
2018,October,Kilkenny,New Irish Registrations,Non electric,22
2018,November,Kilkenny,New Irish Registrations,Non electric,5
2018,October,Kilkenny,New Imports,Non electric,1
2018,January,Kilkenny,Used Imports,Non electric,162
2018,February,Kilkenny,Used Imports,Non electric,155
2018,March,Kilkenny,Used Imports,Non electric,125
2018,April,Kilkenny,Used Imports,Non electric,131
2018,May,Kilkenny,Used Imports,Non electric,132
2018,June,Kilkenny,Used Imports,Non electric,109
2018,July,Kilkenny,Used Imports,Non electric,132
2018,August,Kilkenny,Used Imports,Non electric,137
2018,September,Kilkenny,Used Imports,Non electric,112
2018,October,Kilkenny,Used Imports,Non electric,126
2018,November,Kilkenny,Used Imports,Non electric,129
2018,December,Kilkenny,Used Imports,Non electric,73
2018,January,Kilkenny,New Irish Registrations,Electric,1
2018,February,Kilkenny,New Irish Registrations,Electric,1
2018,March,Kilkenny,New Irish Registrations,Electric,2
2018,April,Kilkenny,New Irish Registrations,Electric,1
2018,May,Kilkenny,New Irish Registrations,Electric,2
2018,July,Kilkenny,New Irish Registrations,Electric,5
2018,August,Kilkenny,New Irish Registrations,Electric,1
2018,September,Kilkenny,New Irish Registrations,Electric,1
2018,May,Kilkenny,Used Imports,Electric,1
2018,June,Kilkenny,Used Imports,Electric,1
2018,July,Kilkenny,Used Imports,Electric,1
2018,November,Kilkenny,Used Imports,Electric,1
2018,January,Kilkenny,New Irish Registrations,Hybrid,37
2018,February,Kilkenny,New Irish Registrations,Hybrid,14
2018,March,Kilkenny,New Irish Registrations,Hybrid,8
2018,April,Kilkenny,New Irish Registrations,Hybrid,4
2018,May,Kilkenny,New Irish Registrations,Hybrid,11
2018,June,Kilkenny,New Irish Registrations,Hybrid,1
2018,July,Kilkenny,New Irish Registrations,Hybrid,22
2018,August,Kilkenny,New Irish Registrations,Hybrid,4
2018,September,Kilkenny,New Irish Registrations,Hybrid,2
2018,October,Kilkenny,New Irish Registrations,Hybrid,2
2018,November,Kilkenny,New Irish Registrations,Hybrid,2
2018,January,Kilkenny,Used Imports,Hybrid,2
2018,February,Kilkenny,Used Imports,Hybrid,5
2018,March,Kilkenny,Used Imports,Hybrid,1
2018,April,Kilkenny,Used Imports,Hybrid,4
2018,May,Kilkenny,Used Imports,Hybrid,2
2018,June,Kilkenny,Used Imports,Hybrid,1
2018,July,Kilkenny,Used Imports,Hybrid,6
2018,August,Kilkenny,Used Imports,Hybrid,4
2018,September,Kilkenny,Used Imports,Hybrid,2
2018,October,Kilkenny,Used Imports,Hybrid,3
2018,November,Kilkenny,Used Imports,Hybrid,5
2018,December,Kilkenny,Used Imports,Hybrid,5
2018,January,Longford,New Irish Registrations,Non electric,207
2018,February,Longford,New Irish Registrations,Non electric,64
2018,March,Longford,New Irish Registrations,Non electric,57
2018,April,Longford,New Irish Registrations,Non electric,41
2018,May,Longford,New Irish Registrations,Non electric,11
2018,June,Longford,New Irish Registrations,Non electric,4
2018,July,Longford,New Irish Registrations,Non electric,110
2018,August,Longford,New Irish Registrations,Non electric,22
2018,September,Longford,New Irish Registrations,Non electric,17
2018,October,Longford,New Irish Registrations,Non electric,6
2018,November,Longford,New Irish Registrations,Non electric,3
2018,January,Longford,New Imports,Non electric,1
2018,January,Longford,Used Imports,Non electric,103
2018,February,Longford,Used Imports,Non electric,109
2018,March,Longford,Used Imports,Non electric,105
2018,April,Longford,Used Imports,Non electric,107
2018,May,Longford,Used Imports,Non electric,82
2018,June,Longford,Used Imports,Non electric,80
